ID,Record,Subject,Test,Session,Rep,TestVer,Battery,BatVer,AresVer,Seed,Start_Date,Start_Time,Dur,Stim,Cor,Err,Imp,Lap,ITI,mRTC,mRTE,mRTA,sdRTC,sdRTE,sdRTA,medRTC,medRTE,medRTA,TPut,Stim1,Cor1,Err1,Imp1,Lap1,ITI1,mRTC1,mRTE1,mRTA1,sdRTC1,sdRTE1,sdRTA1,medRTC1,medRTE1,medRTA1,TPut1,Stim2,Cor2,Err2,Imp2,Lap2,ITI2,mRTC2,mRTE2,mRTA2,sdRTC2,sdRTE2,sdRTA2,medRTC2,medRTE2,medRTA2,TPut2,spare1,spare2,spare3,spare4,spare5,sparestring
422,951,C1G0002,Simple Reaction Time,100,0,1.23,ARES_JSC1,1,1.27,100,2020-10-17,18:51,32,20,20,0,0,0,0,242,NA,242,151,NA,151,210,NA,NA,247,10,10,0,0,0,0,282,NA,282,211,NA,211,210,NA,NA,212,10,10,0,0,0,0,203,NA,203,22,NA,22,200,NA,NA,295,0,0,0,0,0,NA
423,960,C1G0002,Simple Reaction Time,101,0,1.23,ARES_JSC1,1,1.27,101,2020-10-18,07:04,33,20,20,0,0,0,0,268,NA,268,40,NA,40,260,NA,NA,223,10,10,0,0,0,0,261,NA,261,34,NA,34,260,NA,NA,229,10,10,0,0,0,0,275,NA,275,46,NA,46,255,NA,NA,218,0,0,0,0,0,NA
424,972,C1G0002,Simple Reaction Time,102,0,1.23,ARES_JSC1,1,1.27,102,2020-10-18,13:59,32,20,20,0,0,0,0,219,NA,219,24,NA,24,215,NA,NA,273,10,10,0,0,0,0,222,NA,222,30,NA,30,220,NA,NA,270,10,10,0,0,0,0,216,NA,216,18,NA,18,210,NA,NA,277,0,0,0,0,0,NA
425,982,C1G0002,Simple Reaction Time,103,0,1.23,ARES_JSC1,1,1.27,103,2020-10-18,19:44,34,20,20,0,0,0,1,231,NA,231,107,NA,107,210,NA,NA,259,10,10,0,0,0,0,238,NA,238,151,NA,151,205,NA,NA,252,10,10,0,0,0,1,224,NA,224,34,NA,34,215,NA,NA,267,0,0,0,0,0,NA
426,988,C1G0002,Simple Reaction Time,104,0,1.23,ARES_JSC1,1,1.27,104,2020-10-19,07:37,37,20,20,0,0,0,0,262,NA,262,113,NA,113,230,NA,NA,229,10,10,0,0,0,0,300,NA,300,151,NA,151,250,NA,NA,200,10,10,0,0,0,0,224,NA,224,30,NA,30,225,NA,NA,267,0,0,0,0,0,NA
427,997,C1G0002,Simple Reaction Time,105,0,1.23,ARES_JSC1,1,1.27,105,2020-10-19,13:01,35,19,19,0,1,0,2,210,NA,210,26,NA,26,210,NA,NA,285,9,9,0,1,0,2,208,NA,208,33,NA,33,190,NA,NA,287,10,10,0,0,0,0,211,NA,211,20,NA,20,215,NA,NA,284,0,0,0,0,0,NA
428,1009,C1G0002,Simple Reaction Time,106,0,1.23,ARES_JSC1,1,1.27,106,2020-10-19,19:50,30,20,20,0,0,0,0,193,NA,193,12,NA,12,190,NA,NA,310,10,10,0,0,0,0,194,NA,194,12,NA,12,195,NA,NA,309,10,10,0,0,0,0,193,NA,193,12,NA,12,190,NA,NA,310,0,0,0,0,0,NA
429,1015,C1G0002,Simple Reaction Time,107,0,1.23,ARES_JSC1,1,1.27,107,2020-10-20,09:26,32,19,19,0,1,0,0,233,NA,233,76,NA,76,225,NA,NA,257,10,10,0,0,0,0,230,NA,230,26,NA,26,230,NA,NA,260,9,9,0,1,0,0,236,NA,236,110,NA,110,220,NA,NA,253,0,0,0,0,0,NA
430,1027,C1G0002,Simple Reaction Time,108,0,1.23,ARES_JSC1,1,1.27,108,2020-10-20,13:12,32,20,20,0,0,0,0,231,NA,231,36,NA,36,225,NA,NA,259,10,10,0,0,0,0,222,NA,222,42,NA,42,210,NA,NA,270,10,10,0,0,0,0,240,NA,240,28,NA,28,240,NA,NA,250,0,0,0,0,0,NA
431,1030,C1G0002,Simple Reaction Time,109,0,1.23,ARES_JSC1,1,1.27,109,2020-10-20,18:44,30,20,20,0,0,0,0,213,NA,213,24,NA,24,210,NA,NA,281,10,10,0,0,0,0,216,NA,216,32,NA,32,205,NA,NA,277,10,10,0,0,0,0,211,NA,211,15,NA,15,210,NA,NA,284,0,0,0,0,0,NA
432,1042,C1G0002,Simple Reaction Time,110,0,1.23,ARES_JSC1,1,1.27,110,2020-10-21,07:56,34,20,20,0,0,0,1,229,NA,229,43,NA,43,225,NA,NA,262,10,10,0,0,0,1,205,NA,205,26,NA,26,210,NA,NA,292,10,10,0,0,0,0,253,NA,253,45,NA,45,230,NA,NA,237,0,0,0,0,0,NA
433,1054,C1G0002,Simple Reaction Time,111,0,1.23,ARES_JSC1,1,1.27,111,2020-10-21,12:23,34,20,20,0,0,0,1,214,NA,214,27,NA,27,215,NA,NA,280,10,10,0,0,0,1,206,NA,206,29,NA,29,200,NA,NA,291,10,10,0,0,0,0,222,NA,222,24,NA,24,220,NA,NA,270,0,0,0,0,0,NA
434,1060,C1G0002,Simple Reaction Time,112,0,1.23,ARES_JSC1,1,1.27,112,2020-10-21,18:50,34,20,20,0,0,0,1,230,NA,230,26,NA,26,235,NA,NA,260,10,10,0,0,0,1,221,NA,221,29,NA,29,230,NA,NA,271,10,10,0,0,0,0,240,NA,240,20,NA,20,240,NA,NA,250,0,0,0,0,0,NA
435,1072,C1G0002,Simple Reaction Time,113,0,1.23,ARES_JSC1,1,1.27,113,2020-10-22,08:25,33,20,20,0,0,0,0,216,NA,216,28,NA,28,210,NA,NA,277,10,10,0,0,0,0,212,NA,212,30,NA,30,210,NA,NA,283,10,10,0,0,0,0,220,NA,220,27,NA,27,220,NA,NA,272,0,0,0,0,0,NA
436,1080,C1G0002,Simple Reaction Time,114,0,1.23,ARES_JSC1,1,1.27,114,2020-10-22,13:51,34,20,20,0,0,0,0,237,NA,237,34,NA,34,230,NA,NA,252,10,10,0,0,0,0,230,NA,230,28,NA,28,225,NA,NA,260,10,10,0,0,0,0,245,NA,245,39,NA,39,230,NA,NA,244,0,0,0,0,0,NA
437,1086,C1G0002,Simple Reaction Time,115,0,1.23,ARES_JSC1,1,1.27,115,2020-10-22,19:33,33,20,20,0,0,0,0,202,NA,202,21,NA,21,200,NA,NA,296,10,10,0,0,0,0,196,NA,196,11,NA,11,195,NA,NA,306,10,10,0,0,0,0,209,NA,209,27,NA,27,200,NA,NA,287,0,0,0,0,0,NA
438,1092,C1G0002,Simple Reaction Time,116,0,1.23,ARES_JSC1,1,1.27,116,2020-10-23,07:23,34,20,20,0,0,0,0,246,NA,246,91,NA,91,210,NA,NA,243,10,10,0,0,0,0,215,NA,215,27,NA,27,210,NA,NA,279,10,10,0,0,0,0,278,NA,278,121,NA,121,230,NA,NA,215,0,0,0,0,0,NA
439,1101,C1G0002,Simple Reaction Time,117,0,1.23,ARES_JSC1,1,1.27,117,2020-10-23,12:35,33,20,20,0,0,0,1,215,NA,215,77,NA,77,225,NA,NA,279,10,10,0,0,0,0,210,NA,210,57,NA,57,215,NA,NA,285,10,10,0,0,0,1,220,NA,220,95,NA,95,230,NA,NA,272,0,0,0,0,0,NA
440,1113,C1G0002,Simple Reaction Time,118,0,1.23,ARES_JSC1,1,1.27,118,2020-10-23,19:14,34,20,20,0,0,0,1,208,NA,208,16,NA,16,210,NA,NA,288,10,10,0,0,0,1,209,NA,209,14,NA,14,210,NA,NA,287,10,10,0,0,0,0,207,NA,207,18,NA,18,205,NA,NA,289,0,0,0,0,0,NA
441,1119,C1G0002,Simple Reaction Time,119,0,1.23,ARES_JSC1,1,1.27,119,2020-10-24,07:35,37,19,19,0,1,0,0,214,NA,214,54,NA,54,210,NA,NA,280,9,9,0,1,0,0,225,NA,225,70,NA,70,205,NA,NA,266,10,10,0,0,0,0,204,NA,204,35,NA,35,210,NA,NA,294,0,0,0,0,0,NA
442,1128,C1G0002,Simple Reaction Time,120,0,1.23,ARES_JSC1,1,1.27,120,2020-10-24,12:48,35,20,20,0,0,0,1,224,NA,224,40,NA,40,230,NA,NA,267,10,10,0,0,0,1,202,NA,202,27,NA,27,205,NA,NA,297,10,10,0,0,0,0,246,NA,246,40,NA,40,240,NA,NA,243,0,0,0,0,0,NA
443,1134,C1G0002,Simple Reaction Time,121,0,1.23,ARES_JSC1,1,1.27,121,2020-10-24,18:10,32,20,20,0,0,0,0,236,NA,236,35,NA,35,230,NA,NA,254,10,10,0,0,0,0,223,NA,223,31,NA,31,225,NA,NA,269,10,10,0,0,0,0,249,NA,249,36,NA,36,240,NA,NA,240,0,0,0,0,0,NA
444,1143,C1G0002,Simple Reaction Time,122,0,1.23,ARES_JSC1,1,1.27,122,2020-10-25,08:35,36,20,20,0,0,0,0,222,NA,222,18,NA,18,220,NA,NA,269,10,10,0,0,0,0,216,NA,216,11,NA,11,220,NA,NA,277,10,10,0,0,0,0,229,NA,229,21,NA,21,225,NA,NA,262,0,0,0,0,0,NA
445,1158,C1G0002,Simple Reaction Time,123,0,1.23,ARES_JSC1,1,1.27,123,2020-10-25,13:24,34,20,20,0,0,0,1,224,NA,224,18,NA,18,220,NA,NA,267,10,10,0,0,0,1,218,NA,218,17,NA,17,215,NA,NA,275,10,10,0,0,0,0,231,NA,231,17,NA,17,225,NA,NA,259,0,0,0,0,0,NA
446,1164,C1G0002,Simple Reaction Time,124,0,1.23,ARES_JSC1,1,1.27,124,2020-10-25,19:15,35,20,20,0,0,0,1,255,NA,255,62,NA,62,245,NA,NA,234,10,10,0,0,0,0,234,NA,234,20,NA,20,225,NA,NA,256,10,10,0,0,0,1,277,NA,277,82,NA,82,260,NA,NA,216,0,0,0,0,0,NA
447,1176,C1G0002,Simple Reaction Time,125,0,1.23,ARES_JSC1,1,1.27,125,2020-10-26,07:55,33,20,20,0,0,0,0,226,NA,226,23,NA,23,220,NA,NA,264,10,10,0,0,0,0,225,NA,225,10,NA,10,225,NA,NA,266,10,10,0,0,0,0,228,NA,228,32,NA,32,220,NA,NA,263,0,0,0,0,0,NA
448,1182,C1G0002,Simple Reaction Time,126,0,1.23,ARES_JSC1,1,1.27,126,2020-10-26,12:48,41,20,20,0,0,0,0,231,NA,231,34,NA,34,225,NA,NA,259,10,10,0,0,0,0,228,NA,228,41,NA,41,215,NA,NA,263,10,10,0,0,0,0,235,NA,235,27,NA,27,230,NA,NA,255,0,0,0,0,0,NA
449,1194,C1G0002,Simple Reaction Time,127,0,1.23,ARES_JSC1,1,1.27,127,2020-10-26,19:07,36,20,20,0,0,0,0,238,NA,238,68,NA,68,210,NA,NA,252,10,10,0,0,0,0,227,NA,227,54,NA,54,210,NA,NA,264,10,10,0,0,0,0,249,NA,249,82,NA,82,210,NA,NA,240,0,0,0,0,0,NA
450,1203,C1G0002,Simple Reaction Time,128,0,1.23,ARES_JSC1,1,1.27,128,2020-10-27,06:53,34,20,20,0,0,0,0,210,NA,210,23,NA,23,210,NA,NA,285,10,10,0,0,0,0,210,NA,210,6,NA,6,210,NA,NA,285,10,10,0,0,0,0,211,NA,211,32,NA,32,205,NA,NA,284,0,0,0,0,0,NA
451,1212,C1G0002,Simple Reaction Time,129,0,1.23,ARES_JSC1,1,1.27,129,2020-10-27,18:44,34,20,20,0,0,0,1,208,NA,208,32,NA,32,210,NA,NA,287,10,10,0,0,0,0,195,NA,195,37,NA,37,200,NA,NA,307,10,10,0,0,0,1,222,NA,222,22,NA,22,220,NA,NA,270,0,0,0,0,0,NA
452,1221,C1G0002,Simple Reaction Time,130,0,1.23,ARES_JSC1,1,1.27,130,2020-10-28,06:46,38,20,20,0,0,0,0,270,NA,270,153,NA,153,230,NA,NA,221,10,10,0,0,0,0,221,NA,221,22,NA,22,220,NA,NA,271,10,10,0,0,0,0,320,NA,320,209,NA,209,240,NA,NA,187,0,0,0,0,0,NA
453,1227,C1G0002,Simple Reaction Time,131,0,1.23,ARES_JSC1,1,1.27,131,2020-10-28,11:45,31,20,20,0,0,0,0,242,NA,242,33,NA,33,235,NA,NA,247,10,10,0,0,0,0,231,NA,231,28,NA,28,225,NA,NA,259,10,10,0,0,0,0,254,NA,254,36,NA,36,245,NA,NA,236,0,0,0,0,0,NA
454,1238,C1G0002,Simple Reaction Time,132,0,1.23,ARES_JSC1,1,1.27,132,2020-10-28,19:55,31,20,20,0,0,0,0,226,NA,226,62,NA,62,220,NA,NA,264,10,10,0,0,0,0,207,NA,207,67,NA,67,220,NA,NA,289,10,10,0,0,0,0,246,NA,246,53,NA,53,220,NA,NA,243,0,0,0,0,0,NA
455,1247,C1G0002,Simple Reaction Time,133,0,1.23,ARES_JSC1,1,1.27,133,2020-10-29,07:46,33,20,20,0,0,0,0,225,NA,225,45,NA,45,225,NA,NA,266,10,10,0,0,0,0,220,NA,220,18,NA,18,220,NA,NA,272,10,10,0,0,0,0,230,NA,230,62,NA,62,230,NA,NA,260,0,0,0,0,0,NA
456,1259,C1G0002,Simple Reaction Time,134,0,1.23,ARES_JSC1,1,1.27,134,2020-10-29,11:43,33,20,20,0,0,0,0,233,NA,233,25,NA,25,230,NA,NA,256,10,10,0,0,0,0,228,NA,228,26,NA,26,225,NA,NA,263,10,10,0,0,0,0,239,NA,239,24,NA,24,230,NA,NA,251,0,0,0,0,0,NA
457,1265,C1G0002,Simple Reaction Time,135,0,1.23,ARES_JSC1,1,1.27,135,2020-10-29,17:57,33,20,20,0,0,0,0,221,NA,221,23,NA,23,215,NA,NA,270,10,10,0,0,0,0,215,NA,215,15,NA,15,210,NA,NA,279,10,10,0,0,0,0,228,NA,228,29,NA,29,235,NA,NA,263,0,0,0,0,0,NA
458,1273,C1G0002,Simple Reaction Time,136,0,1.23,ARES_JSC1,1,1.27,136,2020-10-30,06:33,33,20,20,0,0,0,0,259,NA,259,22,NA,22,260,NA,NA,231,10,10,0,0,0,0,262,NA,262,24,NA,24,265,NA,NA,229,10,10,0,0,0,0,257,NA,257,20,NA,20,255,NA,NA,233,0,0,0,0,0,NA
459,1282,C1G0002,Simple Reaction Time,137,0,1.23,ARES_JSC1,1,1.27,137,2020-10-30,11:54,34,20,20,0,0,0,0,251,NA,251,43,NA,43,245,NA,NA,239,10,10,0,0,0,0,249,NA,249,32,NA,32,245,NA,NA,240,10,10,0,0,0,0,253,NA,253,53,NA,53,240,NA,NA,237,0,0,0,0,0,NA
460,1294,C1G0002,Simple Reaction Time,138,0,1.23,ARES_JSC1,1,1.27,138,2020-10-30,18:53,33,20,20,0,0,0,0,242,NA,242,54,NA,54,230,NA,NA,247,10,10,0,0,0,0,249,NA,249,71,NA,71,220,NA,NA,240,10,10,0,0,0,0,236,NA,236,32,NA,32,230,NA,NA,254,0,0,0,0,0,NA
461,1303,C1G0002,Simple Reaction Time,139,0,1.23,ARES_JSC1,1,1.27,139,2020-10-31,09:02,32,20,20,0,0,0,0,255,NA,255,58,NA,58,245,NA,NA,234,10,10,0,0,0,0,241,NA,241,28,NA,28,235,NA,NA,248,10,10,0,0,0,0,270,NA,270,76,NA,76,250,NA,NA,222,0,0,0,0,0,NA
462,1312,C1G0002,Simple Reaction Time,140,0,1.23,ARES_JSC1,1,1.27,140,2020-10-31,14:07,35,20,20,0,0,0,1,248,NA,248,61,NA,61,235,NA,NA,241,10,10,0,0,0,1,257,NA,257,80,NA,80,235,NA,NA,233,10,10,0,0,0,0,240,NA,240,36,NA,36,235,NA,NA,250,0,0,0,0,0,NA
463,1321,C1G0002,Simple Reaction Time,141,0,1.23,ARES_JSC1,1,1.27,141,2020-10-31,19:02,34,20,20,0,0,0,0,244,NA,244,45,NA,45,235,NA,NA,245,10,10,0,0,0,0,273,NA,273,43,NA,43,295,NA,NA,219,10,10,0,0,0,0,216,NA,216,24,NA,24,210,NA,NA,277,0,0,0,0,0,NA
464,1327,C1G0002,Simple Reaction Time,142,0,1.23,ARES_JSC1,1,1.27,142,2020-11-01,07:51,34,20,20,0,0,0,0,257,NA,257,55,NA,55,250,NA,NA,233,10,10,0,0,0,0,247,NA,247,20,NA,20,250,NA,NA,242,10,10,0,0,0,0,268,NA,268,75,NA,75,250,NA,NA,223,0,0,0,0,0,NA
465,1336,C1G0002,Simple Reaction Time,143,0,1.23,ARES_JSC1,1,1.27,143,2020-11-01,11:41,34,20,20,0,0,0,1,224,NA,224,26,NA,26,230,NA,NA,267,10,10,0,0,0,0,223,NA,223,30,NA,30,230,NA,NA,269,10,10,0,0,0,1,225,NA,225,23,NA,23,225,NA,NA,266,0,0,0,0,0,NA
466,1347,C1G0002,Simple Reaction Time,144,0,1.23,ARES_JSC1,1,1.27,144,2020-11-01,18:53,33,19,19,0,1,0,0,227,NA,227,29,NA,29,220,NA,NA,263,10,10,0,0,0,0,223,NA,223,22,NA,22,220,NA,NA,269,9,9,0,1,0,0,232,NA,232,36,NA,36,225,NA,NA,258,0,0,0,0,0,NA
467,1353,C1G0002,Simple Reaction Time,145,0,1.23,ARES_JSC1,1,1.27,145,2020-11-02,07:40,35,19,19,0,1,0,1,210,NA,210,36,NA,36,210,NA,NA,285,10,10,0,0,0,0,224,NA,224,22,NA,22,215,NA,NA,267,9,9,0,1,0,1,195,NA,195,44,NA,44,200,NA,NA,306,0,0,0,0,0,NA
468,1365,C1G0002,Simple Reaction Time,146,0,1.23,ARES_JSC1,1,1.27,146,2020-11-02,13:02,34,20,20,0,0,0,1,235,NA,235,43,NA,43,235,NA,NA,254,10,10,0,0,0,0,239,NA,239,42,NA,42,215,NA,NA,251,10,10,0,0,0,1,232,NA,232,47,NA,47,240,NA,NA,258,0,0,0,0,0,NA
469,1371,C1G0002,Simple Reaction Time,147,0,1.23,ARES_JSC1,1,1.27,147,2020-11-02,19:19,44,20,20,0,0,0,1,235,NA,235,59,NA,59,230,NA,NA,255,10,10,0,0,0,0,230,NA,230,17,NA,17,230,NA,NA,260,10,10,0,0,0,1,240,NA,240,84,NA,84,240,NA,NA,250,0,0,0,0,0,NA
470,1377,C1G0002,Simple Reaction Time,148,0,1.23,ARES_JSC1,1,1.27,148,2020-11-03,11:29,32,20,20,0,0,0,0,262,NA,262,56,NA,56,245,NA,NA,229,10,10,0,0,0,0,231,NA,231,20,NA,20,230,NA,NA,259,10,10,0,0,0,0,293,NA,293,65,NA,65,270,NA,NA,204,0,0,0,0,0,NA
471,1392,C1G0002,Simple Reaction Time,149,0,1.23,ARES_JSC1,1,1.27,149,2020-11-03,19:03,34,20,20,0,0,0,1,226,NA,226,45,NA,45,210,NA,NA,264,10,10,0,0,0,0,232,NA,232,56,NA,56,215,NA,NA,258,10,10,0,0,0,1,221,NA,221,33,NA,33,210,NA,NA,271,0,0,0,0,0,NA
472,1395,C1G0002,Simple Reaction Time,150,0,1.23,ARES_JSC1,1,1.27,150,2020-11-04,08:39,32,20,20,0,0,0,0,224,NA,224,25,NA,25,215,NA,NA,267,10,10,0,0,0,0,222,NA,222,18,NA,18,210,NA,NA,270,10,10,0,0,0,0,226,NA,226,31,NA,31,220,NA,NA,265,0,0,0,0,0,NA
473,1413,C1G0002,Simple Reaction Time,151,0,1.23,ARES_JSC1,1,1.27,151,2020-11-04,18:54,31,19,19,0,1,0,0,196,NA,196,18,NA,18,190,NA,NA,305,9,9,0,1,0,0,201,NA,201,23,NA,23,195,NA,NA,298,10,10,0,0,0,0,192,NA,192,13,NA,13,190,NA,NA,312,0,0,0,0,0,NA
474,1416,C1G0002,Simple Reaction Time,152,0,1.23,ARES_JSC1,1,1.27,152,2020-11-05,07:35,34,20,20,0,0,0,0,275,NA,275,48,NA,48,270,NA,NA,218,10,10,0,0,0,0,257,NA,257,28,NA,28,255,NA,NA,233,10,10,0,0,0,0,293,NA,293,59,NA,59,280,NA,NA,204,0,0,0,0,0,NA
475,1431,C1G0002,Simple Reaction Time,153,0,1.23,ARES_JSC1,1,1.27,153,2020-11-05,12:57,32,20,20,0,0,0,0,241,NA,241,29,NA,29,240,NA,NA,248,10,10,0,0,0,0,242,NA,242,30,NA,30,230,NA,NA,247,10,10,0,0,0,0,240,NA,240,29,NA,29,245,NA,NA,250,0,0,0,0,0,NA
476,1437,C1G0002,Simple Reaction Time,154,0,1.23,ARES_JSC1,1,1.27,154,2020-11-05,18:40,36,20,20,0,0,0,1,282,NA,282,93,NA,93,240,NA,NA,212,10,10,0,0,0,1,244,NA,244,47,NA,47,230,NA,NA,245,10,10,0,0,0,0,320,NA,320,113,NA,113,310,NA,NA,187,0,0,0,0,0,NA
477,1446,C1G0002,Simple Reaction Time,155,0,1.23,ARES_JSC1,1,1.27,155,2020-11-06,07:34,34,20,20,0,0,0,0,243,NA,243,23,NA,23,240,NA,NA,246,10,10,0,0,0,0,245,NA,245,17,NA,17,240,NA,NA,244,10,10,0,0,0,0,241,NA,241,28,NA,28,230,NA,NA,248,0,0,0,0,0,NA
478,1455,C1G0002,Simple Reaction Time,156,0,1.23,ARES_JSC1,1,1.27,156,2020-11-06,12:43,33,20,20,0,0,0,0,250,NA,250,62,NA,62,240,NA,NA,240,10,10,0,0,0,0,252,NA,252,85,NA,85,230,NA,NA,238,10,10,0,0,0,0,248,NA,248,31,NA,31,245,NA,NA,241,0,0,0,0,0,NA
479,1467,C1G0002,Simple Reaction Time,157,0,1.23,ARES_JSC1,1,1.27,157,2020-11-06,20:04,37,20,20,0,0,0,1,245,NA,245,58,NA,58,230,NA,NA,244,10,10,0,0,0,1,231,NA,231,71,NA,71,210,NA,NA,259,10,10,0,0,0,0,260,NA,260,40,NA,40,240,NA,NA,230,0,0,0,0,0,NA
480,1473,C1G0002,Simple Reaction Time,158,0,1.23,ARES_JSC1,1,1.27,158,2020-11-07,07:22,35,20,20,0,0,0,0,305,NA,305,113,NA,113,245,NA,NA,196,10,10,0,0,0,0,303,NA,303,87,NA,87,265,NA,NA,198,10,10,0,0,0,0,308,NA,308,140,NA,140,240,NA,NA,194,0,0,0,0,0,NA
481,1479,C1G0002,Simple Reaction Time,159,0,1.23,ARES_JSC1,1,1.27,159,2020-11-07,13:20,33,20,20,0,0,0,1,224,NA,224,27,NA,27,220,NA,NA,267,10,10,0,0,0,1,219,NA,219,15,NA,15,220,NA,NA,273,10,10,0,0,0,0,229,NA,229,35,NA,35,225,NA,NA,262,0,0,0,0,0,NA
482,1489,C1G0002,Simple Reaction Time,160,0,1.23,ARES_JSC1,1,1.27,160,2020-11-07,18:57,35,20,20,0,0,0,0,209,NA,209,44,NA,44,220,NA,NA,286,10,10,0,0,0,0,224,NA,224,18,NA,18,225,NA,NA,267,10,10,0,0,0,0,195,NA,195,57,NA,57,210,NA,NA,307,0,0,0,0,0,NA
483,1495,C1G0002,Simple Reaction Time,161,0,1.23,ARES_JSC1,1,1.27,161,2020-11-09,07:51,35,20,20,0,0,0,0,228,NA,228,44,NA,44,220,NA,NA,263,10,10,0,0,0,0,229,NA,229,38,NA,38,220,NA,NA,262,10,10,0,0,0,0,227,NA,227,51,NA,51,225,NA,NA,264,0,0,0,0,0,NA
484,1507,C1G0002,Simple Reaction Time,162,0,1.23,ARES_JSC1,1,1.27,162,2020-11-09,16:07,36,20,20,0,0,0,1,252,NA,252,83,NA,83,230,NA,NA,238,10,10,0,0,0,1,273,NA,273,111,NA,111,230,NA,NA,219,10,10,0,0,0,0,231,NA,231,36,NA,36,235,NA,NA,259,0,0,0,0,0,NA
485,1510,C1G0002,Simple Reaction Time,163,0,1.23,ARES_JSC1,1,1.27,163,2020-11-09,19:50,33,19,19,0,1,0,1,219,NA,219,23,NA,23,210,NA,NA,273,9,9,0,1,0,1,225,NA,225,25,NA,25,220,NA,NA,266,10,10,0,0,0,0,214,NA,214,20,NA,20,210,NA,NA,280,0,0,0,0,0,NA
486,105,C1G0002,Simple Reaction Time,4,0,1.23,ARES_JSC1,1,1.27,4,2020-01-01,00:17,41,20,20,0,0,0,0,330,NA,330,65,NA,65,310,NA,NA,181,10,10,0,0,0,0,344,NA,344,85,NA,85,310,NA,NA,174,10,10,0,0,0,0,316,NA,316,34,NA,34,310,NA,NA,189,0,0,0,0,0,NA
487,111,C1G0002,Simple Reaction Time,5,0,1.23,ARES_JSC1,1,1.27,5,2020-01-01,04:36,37,20,20,0,0,0,0,305,NA,305,46,NA,46,300,NA,NA,196,10,10,0,0,0,0,307,NA,307,57,NA,57,300,NA,NA,195,10,10,0,0,0,0,304,NA,304,36,NA,36,305,NA,NA,197,0,0,0,0,0,NA
488,123,C1G0002,Simple Reaction Time,6,0,1.23,ARES_JSC1,1,1.27,6,2020-01-01,10:25,37,20,20,0,0,0,0,357,NA,357,111,NA,111,320,NA,NA,167,10,10,0,0,0,0,346,NA,346,111,NA,111,315,NA,NA,173,10,10,0,0,0,0,369,NA,369,116,NA,116,330,NA,NA,162,0,0,0,0,0,NA
489,75,C1G0002,Simple Reaction Time,1,0,1.23,ARES_JSC1,1,1.27,1,2020-01-02,14:18,42,20,20,0,0,0,0,299,NA,299,53,NA,53,285,NA,NA,200,10,10,0,0,0,0,288,NA,288,58,NA,58,280,NA,NA,208,10,10,0,0,0,0,311,NA,311,49,NA,49,295,NA,NA,192,0,0,0,0,0,NA
490,84,C1G0002,Simple Reaction Time,2,0,1.23,ARES_JSC1,1,1.27,2,2020-01-02,22:05,38,20,20,0,0,0,0,290,NA,290,46,NA,46,280,NA,NA,206,10,10,0,0,0,0,286,NA,286,48,NA,48,265,NA,NA,209,10,10,0,0,0,0,295,NA,295,46,NA,46,280,NA,NA,203,0,0,0,0,0,NA
491,90,C1G0002,Simple Reaction Time,3,0,1.23,ARES_JSC1,1,1.27,3,2020-01-03,03:07,39,20,20,0,0,0,0,327,NA,327,96,NA,96,295,NA,NA,183,10,10,0,0,0,0,318,NA,318,122,NA,122,280,NA,NA,188,10,10,0,0,0,0,337,NA,337,68,NA,68,315,NA,NA,178,0,0,0,0,0,NA
