ID,Record,Subject,Test,Session,Rep,TestVer,Battery,BatVer,AresVer,Seed,Date,Start_Time,Dur,Stim,Cor,Err,Imp,Lap,ITI,mRTC,mRTE,mRTA,sdRTC,sdRTE,sdRTA,medRTC,medRTE,medRTA,TPut,Stim1,Cor1,Err1,Imp1,Lap1,ITI1,mRTC1,mRTE1,mRTA1,sdRTC1,sdRTE1,sdRTA1,medRTC1,medRTE1,medRTA1,TPut1,Stim2,Cor2,Err2,Imp2,Lap2,ITI2,mRTC2,mRTE2,mRTA2,sdRTC2,sdRTE2,sdRTA2,medRTC2,medRTE2,medRTA2,TPut2,spare1,spare2,spare3,spare4,spare5,sparestring
1243,1133,C1G0003,Running Memory,109,0,1.24,ARES_JSC1,1,1.27,109,10/24/2004,2:12:58 AM,165,35,35,0,0,45,44,438,NA,438,124,NA,124,400,NA,NA,13,14,14,0,0,26,23,398,NA,398,71,NA,71,385,NA,NA,10,21,21,0,0,19,21,465,NA,465,145,NA,145,410,NA,NA,18,0,0,0,0,0,NA
1244,1139,C1G0003,Running Memory,110,0,1.24,ARES_JSC1,1,1.27,110,10/24/2004,2:18:21 AM,166,32,32,0,0,48,41,397,NA,397,62,NA,62,390,NA,NA,12,29,29,0,0,11,38,401,NA,401,63,NA,63,390,NA,NA,38,3,3,0,0,37,3,360,NA,360,20,NA,20,350,NA,NA,1,0,0,0,0,0,NA
1245,1148,C1G0003,Running Memory,111,0,1.24,ARES_JSC1,1,1.27,111,10/25/2004,2:08:50 AM,178,14,14,0,0,66,24,519,NA,519,143,NA,143,465,NA,NA,4,7,7,0,0,33,16,490,NA,490,92,NA,92,430,NA,NA,4,7,7,0,0,33,8,548,NA,548,184,NA,184,450,NA,NA,4,0,0,0,0,0,NA
1246,1157,C1G0003,Running Memory,112,0,1.24,ARES_JSC1,1,1.27,112,10/25/2004,2:13:09 AM,174,18,17,1,0,62,26,411,370,408,101,0,98,360,370,370,5,8,8,0,0,32,16,377,NA,377,63,NA,63,355,NA,NA,4,10,9,1,0,30,10,441,370,434,121,0,117,390,370,370,5,0,0,0,0,0,NA
1247,1169,C1G0003,Running Memory,113,0,1.24,ARES_JSC1,1,1.27,113,10/25/2004,2:19:29 AM,170,31,30,1,0,49,39,461,340,457,168,0,167,385,340,340,11,5,5,0,0,35,14,370,NA,370,37,NA,37,365,NA,NA,2,26,25,1,0,14,25,480,340,474,179,0,177,395,340,340,27,0,0,0,0,0,NA
1248,1175,C1G0003,Running Memory,114,0,1.24,ARES_JSC1,1,1.27,114,10/26/2004,2:07:37 AM,177,17,17,0,0,63,26,462,NA,462,144,NA,144,420,NA,NA,5,8,8,0,0,32,17,406,NA,406,48,NA,48,420,NA,NA,4,9,9,0,0,31,9,513,NA,513,183,NA,183,440,NA,NA,5,0,0,0,0,0,NA
1249,1187,C1G0003,Running Memory,115,0,1.24,ARES_JSC1,1,1.27,115,10/26/2004,2:12:59 AM,178,6,6,0,0,74,16,511,NA,511,171,NA,171,460,NA,NA,1,3,3,0,0,37,12,373,NA,373,32,NA,32,355,NA,NA,1,3,3,0,0,37,4,650,NA,650,122,NA,122,605,NA,NA,1,0,0,0,0,0,NA
1250,1193,C1G0003,Running Memory,116,0,1.24,ARES_JSC1,1,1.27,116,10/26/2004,2:19:03 AM,153,11,2,9,0,40,23,720,643,657,353,178,197,720,570,570,0,10,1,9,0,30,19,970,643,676,0,178,197,970,570,570,0,1,1,0,0,10,4,470,NA,470,0,NA,0,470,NA,NA,1,0,0,0,0,0,NA
1251,1199,C1G0003,Running Memory,117,0,1.24,ARES_JSC1,1,1.27,117,10/27/2004,2:06:26 AM,176,9,9,0,0,71,18,410,NA,410,67,NA,67,385,NA,NA,2,5,5,0,0,35,14,388,NA,388,27,NA,27,375,NA,NA,2,4,4,0,0,36,4,437,NA,437,95,NA,95,415,NA,NA,2,0,0,0,0,0,NA
1252,1217,C1G0003,Running Memory,118,0,1.24,ARES_JSC1,1,1.27,118,10/27/2004,2:20:06 AM,177,20,20,0,0,60,29,476,NA,476,139,NA,139,430,NA,NA,6,13,13,0,0,27,22,488,NA,488,162,NA,162,410,NA,NA,8,7,7,0,0,33,7,452,NA,452,90,NA,90,430,NA,NA,4,0,0,0,0,0,NA
1253,1226,C1G0003,Running Memory,119,0,1.24,ARES_JSC1,1,1.27,119,10/28/2004,2:10:09 AM,180,14,14,0,0,66,23,474,NA,474,144,NA,144,495,NA,NA,4,9,9,0,0,31,18,417,NA,417,110,NA,110,360,NA,NA,5,5,5,0,0,35,5,576,NA,576,153,NA,153,575,NA,NA,2,0,0,0,0,0,NA
1254,1237,C1G0003,Running Memory,120,0,1.24,ARES_JSC1,1,1.27,120,10/28/2004,2:19:51 AM,169,23,23,0,0,57,32,393,NA,393,107,NA,107,355,NA,NA,7,9,9,0,0,31,18,406,NA,406,129,NA,129,355,NA,NA,5,14,14,0,0,26,14,385,NA,385,94,NA,94,355,NA,NA,10,0,0,0,0,0,NA
1255,1252,C1G0003,Running Memory,121,0,1.24,ARES_JSC1,1,1.27,121,10/29/2004,2:07:56 AM,162,45,45,0,0,35,53,400,NA,400,68,NA,68,400,NA,NA,21,33,33,0,0,7,42,406,NA,406,65,NA,65,400,NA,NA,57,12,12,0,0,28,11,383,NA,383,74,NA,74,370,NA,NA,8,0,0,0,0,0,NA
1256,1255,C1G0003,Running Memory,122,0,1.24,ARES_JSC1,1,1.27,122,10/29/2004,2:11:29 AM,182,8,8,0,0,72,17,527,NA,527,130,NA,130,530,NA,NA,2,6,6,0,0,34,15,541,NA,541,145,NA,145,530,NA,NA,3,2,2,0,0,38,2,485,NA,485,91,NA,91,485,NA,NA,1,0,0,0,0,0,NA
1257,1278,C1G0003,Running Memory,123,0,1.24,ARES_JSC1,1,1.27,123,10/30/2004,2:06:49 AM,176,5,5,0,0,75,13,456,NA,456,131,NA,131,410,NA,NA,1,2,2,0,0,38,11,390,NA,390,84,NA,84,390,NA,NA,1,3,3,0,0,37,2,500,NA,500,153,NA,153,415,NA,NA,1,0,0,0,0,0,NA
1258,1287,C1G0003,Running Memory,124,0,1.24,ARES_JSC1,1,1.27,124,10/30/2004,2:12:22 AM,174,17,17,0,0,63,26,382,NA,382,100,NA,100,350,NA,NA,5,13,13,0,0,27,22,384,NA,384,112,NA,112,340,NA,NA,9,4,4,0,0,36,4,377,NA,377,53,NA,53,380,NA,NA,2,0,0,0,0,0,NA
1259,1290,C1G0003,Running Memory,125,0,1.24,ARES_JSC1,1,1.27,125,10/30/2004,2:18:40 AM,176,15,15,0,0,65,24,500,NA,500,113,NA,113,465,NA,NA,4,12,12,0,0,28,21,498,NA,498,118,NA,118,480,NA,NA,8,3,3,0,0,37,3,510,NA,510,112,NA,112,445,NA,NA,1,0,0,0,0,0,NA
1260,1302,C1G0003,Running Memory,126,0,1.24,ARES_JSC1,1,1.27,126,10/31/2004,2:08:36 AM,177,11,11,0,0,69,19,383,NA,383,138,NA,138,325,NA,NA,3,9,9,0,0,31,17,396,NA,396,149,NA,149,325,NA,NA,5,2,2,0,0,38,2,325,NA,325,63,NA,63,325,NA,NA,1,0,0,0,0,0,NA
1261,1311,C1G0003,Running Memory,127,0,1.24,ARES_JSC1,1,1.27,127,10/31/2004,2:13:53 AM,177,17,16,1,0,63,25,405,920,435,105,0,161,380,920,920,4,14,13,1,0,26,22,414,920,450,113,0,173,375,920,920,9,3,3,0,0,37,3,363,NA,363,60,NA,60,335,NA,NA,1,0,0,0,0,0,NA
1262,1317,C1G0003,Running Memory,128,0,1.24,ARES_JSC1,1,1.27,128,10/31/2004,2:18:19 AM,180,19,19,0,0,61,27,427,NA,427,152,NA,152,370,NA,NA,5,9,9,0,0,31,18,380,NA,380,130,NA,130,350,NA,NA,5,10,10,0,0,30,9,470,NA,470,164,NA,164,415,NA,NA,6,0,0,0,0,0,NA
1263,1326,C1G0003,Running Memory,129,0,1.24,ARES_JSC1,1,1.27,129,11/1/2004,2:07:22 AM,181,12,12,0,0,68,21,387,NA,387,96,NA,96,355,NA,NA,3,9,9,0,0,31,18,356,NA,356,85,NA,85,330,NA,NA,5,3,3,0,0,37,3,480,NA,480,72,NA,72,450,NA,NA,1,0,0,0,0,0,NA
1264,1343,C1G0003,Running Memory,130,0,1.24,ARES_JSC1,1,1.27,130,11/1/2004,2:18:26 AM,174,13,13,0,0,67,20,346,NA,346,48,NA,48,330,NA,NA,3,9,9,0,0,31,17,345,NA,345,52,NA,52,325,NA,NA,5,4,4,0,0,36,3,347,NA,347,44,NA,44,350,NA,NA,2,0,0,0,0,0,NA
1265,1352,C1G0003,Running Memory,131,0,1.24,ARES_JSC1,1,1.27,131,11/2/2004,2:07:30 AM,176,24,23,1,0,56,32,561,950,577,190,0,202,520,950,950,7,16,15,1,0,24,24,512,950,540,192,0,215,440,950,950,11,8,8,0,0,32,8,653,NA,653,157,NA,157,655,NA,NA,4,0,0,0,0,0,NA
1266,1361,C1G0003,Running Memory,132,0,1.24,ARES_JSC1,1,1.27,132,11/2/2004,2:12:26 AM,182,10,10,0,0,70,19,426,NA,426,163,NA,163,340,NA,NA,2,7,7,0,0,33,16,474,NA,474,175,NA,175,350,NA,NA,4,3,3,0,0,37,3,313,NA,313,23,NA,23,300,NA,NA,1,0,0,0,0,0,NA
1267,1370,C1G0003,Running Memory,133,0,1.24,ARES_JSC1,1,1.27,133,11/2/2004,2:18:36 AM,172,23,22,1,0,57,33,459,230,449,157,0,160,425,230,230,7,20,19,1,0,20,29,447,230,436,128,0,133,425,230,230,16,3,3,0,0,37,4,536,NA,536,317,NA,317,355,NA,NA,1,0,0,0,0,0,NA
1268,1382,C1G0003,Running Memory,134,0,1.24,ARES_JSC1,1,1.27,134,11/3/2004,2:11:41 AM,156,67,66,1,0,13,76,424,310,422,82,0,83,410,310,310,58,40,39,1,0,0,49,397,310,395,65,0,66,380,310,310,148,27,27,0,0,13,27,463,NA,463,90,NA,90,440,NA,NA,31,0,0,0,0,0,NA
1269,1388,C1G0003,Running Memory,135,0,1.24,ARES_JSC1,1,1.27,135,11/3/2004,2:18:30 AM,160,47,46,1,0,33,56,411,390,411,116,0,115,380,390,390,23,40,40,0,0,0,49,410,NA,410,108,NA,108,380,NA,NA,146,7,6,1,0,33,7,420,390,415,175,0,160,370,390,390,3,0,0,0,0,0,NA
1270,1403,C1G0003,Running Memory,136,0,1.24,ARES_JSC1,1,1.27,136,11/4/2004,2:12:19 AM,172,18,16,2,0,61,28,410,365,405,118,21,112,375,365,365,5,10,9,1,0,29,20,397,350,393,137,0,130,350,350,350,5,8,7,1,0,32,8,427,380,421,97,0,91,375,380,380,4,0,0,0,0,0,NA
1271,1409,C1G0003,Running Memory,137,0,1.24,ARES_JSC1,1,1.27,137,11/4/2004,2:18:14 AM,171,20,18,2,0,60,29,373,340,370,94,70,91,350,340,340,5,16,14,2,0,24,25,399,340,391,91,70,89,380,340,340,10,4,4,0,0,36,4,285,NA,285,36,NA,36,285,NA,NA,2,0,0,0,0,0,NA
1272,1421,C1G0003,Running Memory,138,0,1.24,ARES_JSC1,1,1.27,138,11/5/2004,2:08:07 AM,162,13,13,0,0,51,23,486,NA,486,175,NA,175,405,NA,NA,4,10,10,0,0,30,19,540,NA,540,165,NA,165,515,NA,NA,6,3,3,0,0,21,4,310,NA,310,10,NA,10,305,NA,NA,2,0,0,0,0,0,NA
1273,1430,C1G0003,Running Memory,139,0,1.24,ARES_JSC1,1,1.27,139,11/5/2004,2:12:45 AM,173,11,11,0,0,69,19,432,NA,432,137,NA,137,375,NA,NA,3,6,6,0,0,34,15,448,NA,448,142,NA,142,410,NA,NA,3,5,5,0,0,35,4,414,NA,414,145,NA,145,330,NA,NA,2,0,0,0,0,0,NA
1274,1436,C1G0003,Running Memory,140,0,1.24,ARES_JSC1,1,1.27,140,11/5/2004,2:18:08 AM,165,33,32,1,0,47,43,396,180,390,124,0,128,395,180,180,12,31,30,1,0,9,41,397,180,390,128,0,132,395,180,180,46,2,2,0,0,38,2,385,NA,385,63,NA,63,385,NA,NA,1,0,0,0,0,0,NA
1275,1451,C1G0003,Running Memory,141,0,1.24,ARES_JSC1,1,1.27,141,11/6/2004,2:07:48 AM,172,27,25,2,0,53,37,448,305,438,124,120,127,410,305,305,8,25,23,2,0,15,35,452,305,440,128,120,131,410,305,305,24,2,2,0,0,38,2,410,NA,410,56,NA,56,410,NA,NA,1,0,0,0,0,0,NA
1276,1460,C1G0003,Running Memory,142,0,1.24,ARES_JSC1,1,1.27,142,11/6/2004,2:13:11 AM,162,47,45,2,0,33,56,429,350,426,125,42,123,390,350,350,22,24,23,1,0,16,34,421,380,419,86,0,84,390,380,380,23,23,22,1,0,17,22,438,320,433,157,0,156,390,320,320,21,0,0,0,0,0,NA
1277,1463,C1G0003,Running Memory,143,0,1.24,ARES_JSC1,1,1.27,143,11/6/2004,2:18:02 AM,177,16,16,0,0,64,25,418,NA,418,149,NA,149,365,NA,NA,4,12,12,0,0,28,21,404,NA,404,143,NA,143,350,NA,NA,8,4,4,0,0,36,4,460,NA,460,182,NA,182,385,NA,NA,2,0,0,0,0,0,NA
1278,1472,C1G0003,Running Memory,144,0,1.24,ARES_JSC1,1,1.27,144,11/7/2004,2:07:18 AM,165,39,39,0,0,41,47,385,NA,385,119,NA,119,345,NA,NA,16,16,16,0,0,24,25,345,NA,345,49,NA,49,330,NA,NA,12,23,23,0,0,17,22,413,NA,413,144,NA,144,360,NA,NA,22,0,0,0,0,0,NA
1279,1484,C1G0003,Running Memory,145,0,1.24,ARES_JSC1,1,1.27,145,11/7/2004,2:13:32 AM,176,12,12,0,0,68,21,357,NA,357,78,NA,78,340,NA,NA,3,8,8,0,0,32,17,383,NA,383,81,NA,81,355,NA,NA,4,4,4,0,0,36,4,305,NA,305,36,NA,36,300,NA,NA,2,0,0,0,0,0,NA
1280,1500,C1G0003,Running Memory,146,0,1.24,ARES_JSC1,1,1.27,146,11/9/2004,2:08:08 AM,174,13,13,0,0,67,22,427,NA,427,166,NA,166,350,NA,NA,3,9,9,0,0,31,18,421,NA,421,152,NA,152,350,NA,NA,5,4,4,0,0,36,4,442,NA,442,217,NA,217,355,NA,NA,2,0,0,0,0,0,NA
1281,1515,C1G0003,Running Memory,147,0,1.24,ARES_JSC1,1,1.27,147,11/9/2004,2:20:08 AM,160,41,39,2,0,39,50,385,390,385,78,141,80,360,390,390,17,32,30,2,0,8,41,371,390,372,71,141,73,360,390,390,50,9,9,0,0,31,9,431,NA,431,90,NA,90,425,NA,NA,5,0,0,0,0,0,NA
1282,101,C1G0003,Running Memory,4,0,1.24,ARES_JSC1,1,1.27,4,1/1/2003,3:00:04 AM,151,80,80,0,0,0,88,447,NA,447,96,NA,96,435,NA,NA,134,40,40,0,0,0,49,430,NA,430,79,NA,79,420,NA,NA,139,40,40,0,0,0,39,465,NA,465,109,NA,109,460,NA,NA,129,0,0,0,0,0,NA
1283,110,C1G0003,Running Memory,5,0,1.24,ARES_JSC1,1,1.27,5,1/1/2003,3:04:32 AM,153,80,79,1,0,0,88,460,590,461,97,0,97,445,590,590,128,40,40,0,0,0,49,454,NA,454,90,NA,90,440,NA,NA,132,40,39,1,0,0,39,466,590,469,104,0,105,455,590,590,124,0,0,0,0,0,NA
1284,119,C1G0003,Running Memory,6,0,1.24,ARES_JSC1,1,1.27,6,1/1/2003,3:10:12 AM,154,80,78,2,0,0,88,485,750,491,124,268,133,460,750,750,118,40,39,1,0,0,49,482,560,484,120,0,119,445,560,560,120,40,39,1,0,0,39,487,940,499,130,0,146,460,940,940,117,0,0,0,0,0,NA
1285,80,C1G0003,Running Memory,1,0,1.24,ARES_JSC1,1,1.27,1,1/2/2003,3:14:30 AM,158,80,79,1,0,0,88,505,500,505,124,0,123,485,500,500,117,40,39,1,0,0,49,497,500,497,145,0,143,440,500,500,117,40,40,0,0,0,39,513,NA,513,101,NA,101,505,NA,NA,116,0,0,0,0,0,NA
1286,83,C1G0003,Running Memory,2,0,1.24,ARES_JSC1,1,1.27,2,1/2/2003,3:21:58 AM,158,80,79,1,0,0,88,492,470,492,108,0,107,470,470,470,120,40,40,0,0,0,49,491,NA,491,111,NA,111,470,NA,NA,122,40,39,1,0,0,39,493,470,493,106,0,105,465,470,470,118,0,0,0,0,0,NA
1287,95,C1G0003,Running Memory,3,0,1.24,ARES_JSC1,1,1.27,3,1/3/2003,3:03:18 AM,157,80,80,0,0,0,88,476,NA,476,93,NA,93,460,NA,NA,125,40,40,0,0,0,49,503,NA,503,98,NA,98,495,NA,NA,119,40,40,0,0,0,39,449,NA,449,81,NA,81,440,NA,NA,133,0,0,0,0,0,NA
1288,126,C1G0003,Simple Reaction Time,7,0,1.23,ARES_JSC1,1,1.27,7,9/13/2004,2:09:35 AM,35,20,20,0,0,0,0,232,NA,232,42,NA,42,220,NA,NA,258,10,10,0,0,0,0,227,NA,227,30,NA,30,225,NA,NA,264,10,10,0,0,0,0,238,NA,238,53,NA,53,215,NA,NA,252,0,0,0,0,0,NA
1289,141,C1G0003,Simple Reaction Time,8,0,1.23,ARES_JSC1,1,1.27,8,9/13/2004,2:13:41 AM,36,20,20,0,0,0,1,253,NA,253,60,NA,60,230,NA,NA,237,10,10,0,0,0,0,238,NA,238,38,NA,38,220,NA,NA,252,10,10,0,0,0,1,268,NA,268,75,NA,75,245,NA,NA,223,0,0,0,0,0,NA
1290,147,C1G0003,Simple Reaction Time,9,0,1.23,ARES_JSC1,1,1.27,9,9/13/2004,2:18:36 AM,34,20,20,0,0,0,0,230,NA,230,48,NA,48,230,NA,NA,260,10,10,0,0,0,0,215,NA,215,59,NA,59,230,NA,NA,279,10,10,0,0,0,0,245,NA,245,32,NA,32,235,NA,NA,244,0,0,0,0,0,NA
1291,156,C1G0003,Simple Reaction Time,10,0,1.23,ARES_JSC1,1,1.27,10,9/14/2004,2:06:41 AM,72,20,20,0,0,0,0,260,NA,260,65,NA,65,240,NA,NA,230,10,10,0,0,0,0,278,NA,278,87,NA,87,240,NA,NA,215,10,10,0,0,0,0,242,NA,242,28,NA,28,245,NA,NA,247,0,0,0,0,0,NA
1292,162,C1G0003,Simple Reaction Time,11,0,1.23,ARES_JSC1,1,1.27,11,9/14/2004,2:12:55 AM,34,20,20,0,0,0,0,236,NA,236,54,NA,54,240,NA,NA,254,10,10,0,0,0,0,243,NA,243,30,NA,30,235,NA,NA,246,10,10,0,0,0,0,229,NA,229,72,NA,72,255,NA,NA,262,0,0,0,0,0,NA
1293,171,C1G0003,Simple Reaction Time,12,0,1.23,ARES_JSC1,1,1.27,12,9/14/2004,2:18:13 AM,34,20,20,0,0,0,0,254,NA,254,55,NA,55,235,NA,NA,235,10,10,0,0,0,0,233,NA,233,28,NA,28,230,NA,NA,257,10,10,0,0,0,0,276,NA,276,68,NA,68,270,NA,NA,217,0,0,0,0,0,NA
1294,186,C1G0003,Simple Reaction Time,13,0,1.23,ARES_JSC1,1,1.27,13,9/15/2004,2:06:46 AM,35,20,20,0,0,0,0,248,NA,248,52,NA,52,245,NA,NA,241,10,10,0,0,0,0,269,NA,269,43,NA,43,255,NA,NA,223,10,10,0,0,0,0,228,NA,228,54,NA,54,240,NA,NA,263,0,0,0,0,0,NA
1295,195,C1G0003,Simple Reaction Time,14,0,1.23,ARES_JSC1,1,1.27,14,9/15/2004,2:15:30 AM,36,20,20,0,0,0,0,231,NA,231,58,NA,58,220,NA,NA,259,10,10,0,0,0,0,238,NA,238,82,NA,82,215,NA,NA,252,10,10,0,0,0,0,224,NA,224,18,NA,18,225,NA,NA,267,0,0,0,0,0,NA
1296,204,C1G0003,Simple Reaction Time,15,0,1.23,ARES_JSC1,1,1.27,15,9/15/2004,2:19:05 AM,37,20,20,0,0,0,0,237,NA,237,29,NA,29,240,NA,NA,253,10,10,0,0,0,0,238,NA,238,33,NA,33,230,NA,NA,252,10,10,0,0,0,0,236,NA,236,25,NA,25,240,NA,NA,254,0,0,0,0,0,NA
1297,213,C1G0003,Simple Reaction Time,16,0,1.23,ARES_JSC1,1,1.27,16,9/16/2004,2:06:54 AM,33,20,20,0,0,0,0,249,NA,249,34,NA,34,240,NA,NA,240,10,10,0,0,0,0,251,NA,251,26,NA,26,245,NA,NA,239,10,10,0,0,0,0,248,NA,248,42,NA,42,240,NA,NA,241,0,0,0,0,0,NA
1298,216,C1G0003,Simple Reaction Time,17,0,1.23,ARES_JSC1,1,1.27,17,9/16/2004,2:12:11 AM,33,20,20,0,0,0,0,215,NA,215,54,NA,54,225,NA,NA,278,10,10,0,0,0,0,223,NA,223,24,NA,24,225,NA,NA,269,10,10,0,0,0,0,208,NA,208,73,NA,73,225,NA,NA,288,0,0,0,0,0,NA
1299,225,C1G0003,Simple Reaction Time,18,0,1.23,ARES_JSC1,1,1.27,18,9/16/2004,2:18:22 AM,36,20,20,0,0,0,0,220,NA,220,23,NA,23,215,NA,NA,272,10,10,0,0,0,0,216,NA,216,29,NA,29,205,NA,NA,277,10,10,0,0,0,0,225,NA,225,16,NA,16,220,NA,NA,266,0,0,0,0,0,NA
1300,240,C1G0003,Simple Reaction Time,19,0,1.23,ARES_JSC1,1,1.27,19,9/17/2004,2:06:37 AM,34,20,20,0,0,0,2,237,NA,237,23,NA,23,230,NA,NA,253,10,10,0,0,0,0,228,NA,228,18,NA,18,225,NA,NA,263,10,10,0,0,0,2,246,NA,246,25,NA,25,235,NA,NA,243,0,0,0,0,0,NA
1301,249,C1G0003,Simple Reaction Time,20,0,1.23,ARES_JSC1,1,1.27,20,9/17/2004,2:12:50 AM,33,20,20,0,0,0,0,217,NA,217,22,NA,22,220,NA,NA,275,10,10,0,0,0,0,212,NA,212,14,NA,14,215,NA,NA,283,10,10,0,0,0,0,223,NA,223,27,NA,27,220,NA,NA,269,0,0,0,0,0,NA
1302,252,C1G0003,Simple Reaction Time,21,0,1.23,ARES_JSC1,1,1.27,21,9/17/2004,2:19:05 AM,41,20,20,0,0,0,1,221,NA,221,31,NA,31,220,NA,NA,271,10,10,0,0,0,0,219,NA,219,20,NA,20,225,NA,NA,273,10,10,0,0,0,1,223,NA,223,40,NA,40,215,NA,NA,269,0,0,0,0,0,NA
1303,267,C1G0003,Simple Reaction Time,22,0,1.23,ARES_JSC1,1,1.27,22,9/18/2004,2:06:53 AM,38,20,20,0,0,0,0,273,NA,273,86,NA,86,255,NA,NA,219,10,10,0,0,0,0,240,NA,240,21,NA,21,235,NA,NA,250,10,10,0,0,0,0,306,NA,306,114,NA,114,260,NA,NA,196,0,0,0,0,0,NA
1304,273,C1G0003,Simple Reaction Time,23,0,1.23,ARES_JSC1,1,1.27,23,9/18/2004,2:13:06 AM,39,20,20,0,0,0,4,192,NA,192,21,NA,21,190,NA,NA,311,10,10,0,0,0,2,189,NA,189,17,NA,17,185,NA,NA,317,10,10,0,0,0,2,196,NA,196,25,NA,25,200,NA,NA,306,0,0,0,0,0,NA
1305,285,C1G0003,Simple Reaction Time,24,0,1.23,ARES_JSC1,1,1.27,24,9/18/2004,2:21:54 AM,36,20,20,0,0,0,3,197,NA,197,58,NA,58,215,NA,NA,304,10,10,0,0,0,1,198,NA,198,60,NA,60,220,NA,NA,303,10,10,0,0,0,2,196,NA,196,60,NA,60,205,NA,NA,306,0,0,0,0,0,NA
1306,291,C1G0003,Simple Reaction Time,25,0,1.23,ARES_JSC1,1,1.27,25,9/19/2004,2:08:06 AM,35,20,20,0,0,0,1,203,NA,203,46,NA,46,200,NA,NA,294,10,10,0,0,0,0,215,NA,215,63,NA,63,220,NA,NA,279,10,10,0,0,0,1,192,NA,192,13,NA,13,195,NA,NA,312,0,0,0,0,0,NA
1307,300,C1G0003,Simple Reaction Time,26,0,1.23,ARES_JSC1,1,1.27,26,9/19/2004,2:12:26 AM,35,20,20,0,0,0,1,214,NA,214,27,NA,27,215,NA,NA,279,10,10,0,0,0,1,204,NA,204,20,NA,20,205,NA,NA,294,10,10,0,0,0,0,225,NA,225,31,NA,31,225,NA,NA,266,0,0,0,0,0,NA
1308,312,C1G0003,Simple Reaction Time,27,0,1.23,ARES_JSC1,1,1.27,27,9/19/2004,2:18:29 AM,36,20,20,0,0,0,1,228,NA,228,53,NA,53,210,NA,NA,263,10,10,0,0,0,0,225,NA,225,37,NA,37,220,NA,NA,266,10,10,0,0,0,1,231,NA,231,68,NA,68,210,NA,NA,259,0,0,0,0,0,NA
1309,315,C1G0003,Simple Reaction Time,28,0,1.23,ARES_JSC1,1,1.27,28,9/21/2004,2:18:09 AM,33,20,20,0,0,0,1,170,NA,170,30,NA,30,180,NA,NA,352,10,10,0,0,0,1,169,NA,169,31,NA,31,175,NA,NA,355,10,10,0,0,0,0,171,NA,171,31,NA,31,180,NA,NA,350,0,0,0,0,0,NA
1310,330,C1G0003,Simple Reaction Time,29,0,1.23,ARES_JSC1,1,1.27,29,9/22/2004,2:06:33 AM,33,20,20,0,0,0,0,224,NA,224,98,NA,98,210,NA,NA,267,10,10,0,0,0,0,219,NA,219,52,NA,52,220,NA,NA,273,10,10,0,0,0,0,230,NA,230,132,NA,132,205,NA,NA,260,0,0,0,0,0,NA
1311,339,C1G0003,Simple Reaction Time,30,0,1.23,ARES_JSC1,1,1.27,30,9/22/2004,2:12:41 AM,34,19,19,0,1,0,2,162,NA,162,52,NA,52,180,NA,NA,370,9,9,0,1,0,2,176,NA,176,45,NA,45,185,NA,NA,339,10,10,0,0,0,0,149,NA,149,57,NA,57,170,NA,NA,402,0,0,0,0,0,NA
1312,342,C1G0003,Simple Reaction Time,31,0,1.23,ARES_JSC1,1,1.27,31,9/22/2004,2:18:50 AM,37,20,20,0,0,0,4,201,NA,201,43,NA,43,200,NA,NA,298,10,10,0,0,0,4,200,NA,200,51,NA,51,200,NA,NA,300,10,10,0,0,0,0,202,NA,202,35,NA,35,200,NA,NA,297,0,0,0,0,0,NA
1313,356,C1G0003,Simple Reaction Time,32,0,1.23,ARES_JSC1,1,1.27,32,9/23/2004,2:07:45 AM,36,20,20,0,0,0,1,210,NA,210,55,NA,55,215,NA,NA,285,10,10,0,0,0,0,191,NA,191,64,NA,64,200,NA,NA,314,10,10,0,0,0,1,229,NA,229,39,NA,39,250,NA,NA,262,0,0,0,0,0,NA
1314,362,C1G0003,Simple Reaction Time,33,0,1.23,ARES_JSC1,1,1.27,33,9/23/2004,2:12:12 AM,37,20,20,0,0,0,3,190,NA,190,54,NA,54,205,NA,NA,315,10,10,0,0,0,3,189,NA,189,55,NA,55,185,NA,NA,317,10,10,0,0,0,0,191,NA,191,56,NA,56,215,NA,NA,314,0,0,0,0,0,NA
1315,371,C1G0003,Simple Reaction Time,34,0,1.23,ARES_JSC1,1,1.27,34,9/23/2004,2:18:50 AM,33,18,18,0,2,0,1,216,NA,216,34,NA,34,215,NA,NA,277,9,9,0,1,0,1,208,NA,208,28,NA,28,210,NA,NA,287,9,9,0,1,0,0,223,NA,223,40,NA,40,220,NA,NA,268,0,0,0,0,0,NA
1316,386,C1G0003,Simple Reaction Time,35,0,1.23,ARES_JSC1,1,1.27,35,9/24/2004,2:08:03 AM,37,20,20,0,0,0,4,216,NA,216,48,NA,48,215,NA,NA,277,10,10,0,0,0,3,200,NA,200,28,NA,28,205,NA,NA,300,10,10,0,0,0,1,232,NA,232,59,NA,59,230,NA,NA,258,0,0,0,0,0,NA
1317,395,C1G0003,Simple Reaction Time,36,0,1.23,ARES_JSC1,1,1.27,36,9/24/2004,2:12:55 AM,34,20,20,0,0,0,1,201,NA,201,41,NA,41,200,NA,NA,297,10,10,0,0,0,1,196,NA,196,53,NA,53,190,NA,NA,306,10,10,0,0,0,0,207,NA,207,27,NA,27,200,NA,NA,289,0,0,0,0,0,NA
