ID,Record,Subject,Test,Session,Rep,TestVer,Battery,BatVer,AresVer,Seed,Start_Date,Start_Time,Dur,Stim,Cor,Err,Imp,Lap,ITI,mRTC,mRTE,mRTA,sdRTC,sdRTE,sdRTA,medRTC,medRTE,medRTA,TPut,Stim1,Cor1,Err1,Imp1,Lap1,ITI1,mRTC1,mRTE1,mRTA1,sdRTC1,sdRTE1,sdRTA1,medRTC1,medRTE1,medRTA1,TPut1,Stim2,Cor2,Err2,Imp2,Lap2,ITI2,mRTC2,mRTE2,mRTA2,sdRTC2,sdRTE2,sdRTA2,medRTC2,medRTE2,medRTA2,TPut2,spare1,spare2,spare3,spare4,spare5,sparestring
223,786,C1G0003,Running Memory,75,0,1.24,ARES_JSC1,1,1.27,75,2020-10-11,12:50,151,28,24,4,0,31,37,450,510,458,118,285,146,430,405,405,13,25,21,4,0,15,34,460,510,468,115,285,147,430,405,405,22,3,3,0,0,16,3,376,NA,376,135,NA,135,310,NA,NA,3,0,0,0,0,0,NA
224,801,C1G0003,Running Memory,76,0,1.24,ARES_JSC1,1,1.27,76,2020-10-11,19:14,166,23,21,2,0,47,32,473,475,473,170,176,166,420,475,475,8,23,21,2,0,17,32,473,475,473,170,176,166,420,475,475,20,0,0,0,0,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA
225,807,C1G0003,Running Memory,77,0,1.24,ARES_JSC1,1,1.27,77,2020-10-12,07:18,154,76,74,2,0,4,84,444,560,447,98,296,104,420,560,560,96,40,40,0,0,0,49,429,NA,429,108,NA,108,390,NA,NA,139,36,34,2,0,4,35,462,560,467,84,296,98,450,560,560,70,0,0,0,0,0,NA
226,816,C1G0003,Running Memory,78,0,1.24,ARES_JSC1,1,1.27,78,2020-10-12,12:44,156,67,67,0,0,13,75,471,NA,471,137,NA,137,430,NA,NA,56,27,27,0,0,13,36,425,NA,425,99,NA,99,405,NA,NA,32,40,40,0,0,0,39,502,NA,502,151,NA,151,480,NA,NA,119,0,0,0,0,0,NA
227,825,C1G0003,Running Memory,79,0,1.24,ARES_JSC1,1,1.27,79,2020-10-12,18:43,147,77,77,0,0,3,85,413,NA,413,112,NA,112,395,NA,NA,113,40,40,0,0,0,49,409,NA,409,126,NA,126,370,NA,NA,146,37,37,0,0,3,36,418,NA,418,97,NA,97,410,NA,NA,90,0,0,0,0,0,NA
228,844,C1G0003,Running Memory,80,0,1.24,ARES_JSC1,1,1.27,80,2020-10-13,15:50,156,63,56,7,0,17,71,405,354,399,98,93,99,370,330,330,44,32,26,6,0,8,41,402,356,394,105,102,105,370,350,350,42,31,30,1,0,9,30,407,340,405,94,0,93,375,340,340,45,0,0,0,0,0,NA
229,853,C1G0003,Running Memory,81,0,1.24,ARES_JSC1,1,1.27,81,2020-10-13,19:15,152,69,68,1,0,11,77,422,380,422,124,0,123,380,380,380,65,33,32,1,0,7,42,423,380,422,130,0,128,375,380,380,54,36,36,0,0,4,35,422,NA,422,121,NA,121,385,NA,NA,79,0,0,0,0,0,NA
230,859,C1G0003,Running Memory,82,0,1.24,ARES_JSC1,1,1.27,82,2020-10-14,07:31,155,71,68,3,0,9,80,468,630,475,133,268,141,430,550,550,67,40,39,1,0,0,49,458,320,454,121,0,122,435,320,320,128,31,29,2,0,9,31,482,785,501,148,7,162,425,785,785,40,0,0,0,0,0,NA
231,871,C1G0003,Running Memory,83,0,1.24,ARES_JSC1,1,1.27,83,2020-10-14,13:45,146,79,79,0,0,1,87,435,NA,435,114,NA,114,410,NA,NA,126,39,39,0,0,1,48,442,NA,442,134,NA,134,410,NA,NA,115,40,40,0,0,0,39,429,NA,429,91,NA,91,430,NA,NA,139,0,0,0,0,0,NA
232,874,C1G0003,Running Memory,84,0,1.24,ARES_JSC1,1,1.27,84,2020-10-14,19:00,180,16,15,1,0,64,25,358,360,358,89,0,86,335,360,360,4,14,13,1,0,26,23,363,360,363,95,0,91,335,360,360,9,2,2,0,0,38,2,325,NA,325,21,NA,21,325,NA,NA,1,0,0,0,0,0,NA
233,883,C1G0003,Running Memory,85,0,1.24,ARES_JSC1,1,1.27,85,2020-10-15,07:38,154,68,68,0,0,12,76,419,NA,419,88,NA,88,400,NA,NA,63,38,38,0,0,2,47,401,NA,401,73,NA,73,390,NA,NA,107,30,30,0,0,10,29,443,NA,443,100,NA,100,410,NA,NA,41,0,0,0,0,0,NA
234,898,C1G0003,Running Memory,86,0,1.24,ARES_JSC1,1,1.27,86,2020-10-15,12:42,154,62,61,1,0,18,70,433,350,432,104,0,104,405,350,350,45,26,25,1,0,14,35,449,350,445,124,0,123,410,350,350,27,36,36,0,0,4,35,423,NA,423,87,NA,87,405,NA,NA,79,0,0,0,0,0,NA
235,907,C1G0003,Running Memory,87,0,1.24,ARES_JSC1,1,1.27,87,2020-10-15,20:31,153,66,65,1,0,14,74,425,790,431,117,0,124,390,790,790,55,28,27,1,0,12,37,464,790,476,134,0,145,415,790,790,32,38,38,0,0,2,37,398,NA,398,96,NA,96,350,NA,NA,107,0,0,0,0,0,NA
236,913,C1G0003,Running Memory,88,0,1.24,ARES_JSC1,1,1.27,88,2020-10-16,07:54,161,54,53,1,0,26,62,395,510,397,99,0,99,355,510,510,31,17,16,1,0,23,25,391,510,398,105,0,105,345,510,510,12,37,37,0,0,3,37,397,NA,397,98,NA,98,360,NA,NA,93,0,0,0,0,0,NA
237,925,C1G0003,Running Memory,89,0,1.24,ARES_JSC1,1,1.27,89,2020-10-16,12:55,135,12,12,0,0,30,21,466,NA,466,148,NA,148,420,NA,NA,7,12,12,0,0,28,21,466,NA,466,148,NA,148,420,NA,NA,8,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA
238,931,C1G0003,Running Memory,90,0,1.24,ARES_JSC1,1,1.27,90,2020-10-16,19:44,183,16,16,0,0,64,24,456,NA,456,121,NA,121,435,NA,NA,4,8,8,0,0,32,17,475,NA,475,159,NA,159,425,NA,NA,4,8,8,0,0,32,7,438,NA,438,73,NA,73,435,NA,NA,4,0,0,0,0,0,NA
239,940,C1G0003,Running Memory,91,0,1.24,ARES_JSC1,1,1.27,91,2020-10-17,08:14,160,48,48,0,0,32,55,414,NA,414,103,NA,103,400,NA,NA,24,23,23,0,0,17,31,423,NA,423,111,NA,111,370,NA,NA,22,25,25,0,0,15,24,406,NA,406,96,NA,96,400,NA,NA,27,0,0,0,0,0,NA
240,959,C1G0003,Running Memory,92,0,1.24,ARES_JSC1,1,1.27,92,2020-10-17,19:27,154,76,73,3,0,4,84,426,576,432,102,228,111,395,445,445,97,40,39,1,0,0,49,427,450,427,92,0,91,400,450,450,136,36,34,2,0,4,35,425,640,437,114,282,130,390,640,640,73,0,0,0,0,0,NA
241,965,C1G0003,Running Memory,93,0,1.24,ARES_JSC1,1,1.27,93,2020-10-18,07:16,187,27,26,1,0,53,35,498,260,490,144,0,149,465,260,260,9,19,19,0,0,21,28,516,NA,516,132,NA,132,545,NA,NA,15,8,7,1,0,32,7,450,260,426,174,0,175,385,260,260,4,0,0,0,0,0,NA
242,971,C1G0003,Running Memory,94,0,1.24,ARES_JSC1,1,1.27,94,2020-10-18,12:24,149,25,22,3,0,32,35,407,373,403,95,118,96,385,305,305,12,22,20,2,0,18,31,399,305,390,95,7,94,380,305,305,19,3,2,1,0,14,4,495,510,500,35,0,26,495,510,510,2,0,0,0,0,0,NA
243,993,C1G0003,Running Memory,95,0,1.24,ARES_JSC1,1,1.27,95,2020-10-19,07:48,165,34,34,0,0,46,43,417,NA,417,126,NA,126,395,NA,NA,13,17,17,0,0,23,26,455,NA,455,156,NA,156,400,NA,NA,13,17,17,0,0,23,17,378,NA,378,73,NA,73,355,NA,NA,13,0,0,0,0,0,NA
244,1002,C1G0003,Running Memory,96,0,1.24,ARES_JSC1,1,1.27,96,2020-10-19,13:16,169,24,24,0,0,56,33,393,NA,393,87,NA,87,380,NA,NA,8,20,20,0,0,20,29,401,NA,401,89,NA,89,380,NA,NA,17,4,4,0,0,36,4,352,NA,352,68,NA,68,345,NA,NA,2,0,0,0,0,0,NA
245,1008,C1G0003,Running Memory,97,0,1.24,ARES_JSC1,1,1.27,97,2020-10-19,19:28,171,13,13,0,0,62,23,453,NA,453,155,NA,155,375,NA,NA,4,11,11,0,0,29,20,434,NA,434,116,NA,116,375,NA,NA,7,2,2,0,0,33,3,555,NA,555,360,NA,360,555,NA,NA,1,0,0,0,0,0,NA
246,1020,C1G0003,Running Memory,98,0,1.24,ARES_JSC1,1,1.27,98,2020-10-20,09:37,176,14,14,0,0,66,23,420,NA,420,97,NA,97,395,NA,NA,4,10,10,0,0,30,19,417,NA,417,107,NA,107,380,NA,NA,6,4,4,0,0,36,4,430,NA,430,80,NA,80,455,NA,NA,2,0,0,0,0,0,NA
247,1023,C1G0003,Running Memory,99,0,1.24,ARES_JSC1,1,1.27,99,2020-10-20,12:10,172,26,26,0,0,54,35,450,NA,450,149,NA,149,395,NA,NA,8,13,13,0,0,27,22,383,NA,383,72,NA,72,360,NA,NA,9,13,13,0,0,27,13,516,NA,516,179,NA,179,480,NA,NA,8,0,0,0,0,0,NA
248,1038,C1G0003,Running Memory,100,0,1.24,ARES_JSC1,1,1.27,100,2020-10-20,20:24,176,8,8,0,0,72,17,435,NA,435,141,NA,141,410,NA,NA,2,5,5,0,0,35,14,408,NA,408,149,NA,149,340,NA,NA,2,3,3,0,0,37,3,480,NA,480,141,NA,141,400,NA,NA,1,0,0,0,0,0,NA
249,1041,C1G0003,Running Memory,101,0,1.24,ARES_JSC1,1,1.27,101,2020-10-21,07:52,164,44,44,0,0,36,53,409,NA,409,72,NA,72,395,NA,NA,20,35,35,0,0,5,44,418,NA,418,74,NA,74,400,NA,NA,70,9,9,0,0,31,9,372,NA,372,49,NA,49,355,NA,NA,5,0,0,0,0,0,NA
250,1050,C1G0003,Running Memory,102,0,1.24,ARES_JSC1,1,1.27,102,2020-10-21,12:11,175,20,20,0,0,60,29,528,NA,528,212,NA,212,455,NA,NA,6,12,12,0,0,28,21,531,NA,531,195,NA,195,510,NA,NA,7,8,8,0,0,32,8,523,NA,523,250,NA,250,415,NA,NA,4,0,0,0,0,0,NA
251,1065,C1G0003,Running Memory,103,0,1.24,ARES_JSC1,1,1.27,103,2020-10-21,19:02,169,24,24,0,0,56,33,456,NA,456,81,NA,81,465,NA,NA,8,11,11,0,0,29,20,430,NA,430,75,NA,75,405,NA,NA,7,13,13,0,0,27,13,478,NA,478,82,NA,82,475,NA,NA,8,0,0,0,0,0,NA
252,1071,C1G0003,Running Memory,104,0,1.24,ARES_JSC1,1,1.27,104,2020-10-22,08:20,173,28,28,0,0,52,38,492,NA,492,161,NA,161,430,NA,NA,9,8,8,0,0,32,17,388,NA,388,76,NA,76,370,NA,NA,4,20,20,0,0,20,21,534,NA,534,168,NA,168,465,NA,NA,16,0,0,0,0,0,NA
253,1097,C1G0003,Running Memory,105,0,1.24,ARES_JSC1,1,1.27,105,2020-10-23,07:43,177,15,15,0,0,65,22,447,NA,447,130,NA,130,385,NA,NA,4,8,8,0,0,32,15,466,NA,466,164,NA,164,385,NA,NA,4,7,7,0,0,33,7,425,NA,425,84,NA,84,380,NA,NA,4,0,0,0,0,0,NA
254,1106,C1G0003,Running Memory,106,0,1.24,ARES_JSC1,1,1.27,106,2020-10-23,12:47,170,22,21,1,0,58,30,480,560,483,139,0,137,475,560,560,6,9,9,0,0,31,18,456,NA,456,146,NA,146,385,NA,NA,5,13,12,1,0,27,12,497,560,502,138,0,133,480,560,560,8,0,0,0,0,0,NA
255,1109,C1G0003,Running Memory,107,0,1.24,ARES_JSC1,1,1.27,107,2020-10-23,19:01,175,13,12,1,0,67,22,467,390,461,104,0,102,490,390,390,3,8,7,1,0,32,17,450,390,442,97,0,92,405,390,390,4,5,5,0,0,35,5,492,NA,492,119,NA,119,500,NA,NA,2,0,0,0,0,0,NA
256,1124,C1G0003,Running Memory,108,0,1.24,ARES_JSC1,1,1.27,108,2020-10-24,07:47,178,18,16,2,0,62,28,504,840,541,167,56,191,465,840,840,4,11,10,1,0,29,20,531,800,555,192,0,199,465,800,800,6,7,6,1,0,33,8,460,880,520,115,0,190,440,880,880,3,0,0,0,0,0,NA
257,1133,C1G0003,Running Memory,109,0,1.24,ARES_JSC1,1,1.27,109,2020-10-24,12:58,165,35,35,0,0,45,44,438,NA,438,124,NA,124,400,NA,NA,13,14,14,0,0,26,23,398,NA,398,71,NA,71,385,NA,NA,10,21,21,0,0,19,21,465,NA,465,145,NA,145,410,NA,NA,18,0,0,0,0,0,NA
258,1139,C1G0003,Running Memory,110,0,1.24,ARES_JSC1,1,1.27,110,2020-10-24,18:21,166,32,32,0,0,48,41,397,NA,397,62,NA,62,390,NA,NA,12,29,29,0,0,11,38,401,NA,401,63,NA,63,390,NA,NA,38,3,3,0,0,37,3,360,NA,360,20,NA,20,350,NA,NA,1,0,0,0,0,0,NA
259,1148,C1G0003,Running Memory,111,0,1.24,ARES_JSC1,1,1.27,111,2020-10-25,08:50,178,14,14,0,0,66,24,519,NA,519,143,NA,143,465,NA,NA,4,7,7,0,0,33,16,490,NA,490,92,NA,92,430,NA,NA,4,7,7,0,0,33,8,548,NA,548,184,NA,184,450,NA,NA,4,0,0,0,0,0,NA
260,1157,C1G0003,Running Memory,112,0,1.24,ARES_JSC1,1,1.27,112,2020-10-25,13:09,174,18,17,1,0,62,26,411,370,408,101,0,98,360,370,370,5,8,8,0,0,32,16,377,NA,377,63,NA,63,355,NA,NA,4,10,9,1,0,30,10,441,370,434,121,0,117,390,370,370,5,0,0,0,0,0,NA
261,1169,C1G0003,Running Memory,113,0,1.24,ARES_JSC1,1,1.27,113,2020-10-25,19:29,170,31,30,1,0,49,39,461,340,457,168,0,167,385,340,340,11,5,5,0,0,35,14,370,NA,370,37,NA,37,365,NA,NA,2,26,25,1,0,14,25,480,340,474,179,0,177,395,340,340,27,0,0,0,0,0,NA
262,1175,C1G0003,Running Memory,114,0,1.24,ARES_JSC1,1,1.27,114,2020-10-26,07:37,177,17,17,0,0,63,26,462,NA,462,144,NA,144,420,NA,NA,5,8,8,0,0,32,17,406,NA,406,48,NA,48,420,NA,NA,4,9,9,0,0,31,9,513,NA,513,183,NA,183,440,NA,NA,5,0,0,0,0,0,NA
263,1187,C1G0003,Running Memory,115,0,1.24,ARES_JSC1,1,1.27,115,2020-10-26,12:59,178,6,6,0,0,74,16,511,NA,511,171,NA,171,460,NA,NA,1,3,3,0,0,37,12,373,NA,373,32,NA,32,355,NA,NA,1,3,3,0,0,37,4,650,NA,650,122,NA,122,605,NA,NA,1,0,0,0,0,0,NA
264,1193,C1G0003,Running Memory,116,0,1.24,ARES_JSC1,1,1.27,116,2020-10-26,19:03,153,11,2,9,0,40,23,720,643,657,353,178,197,720,570,570,0,10,1,9,0,30,19,970,643,676,0,178,197,970,570,570,0,1,1,0,0,10,4,470,NA,470,0,NA,0,470,NA,NA,1,0,0,0,0,0,NA
265,1199,C1G0003,Running Memory,117,0,1.24,ARES_JSC1,1,1.27,117,2020-10-27,06:26,176,9,9,0,0,71,18,410,NA,410,67,NA,67,385,NA,NA,2,5,5,0,0,35,14,388,NA,388,27,NA,27,375,NA,NA,2,4,4,0,0,36,4,437,NA,437,95,NA,95,415,NA,NA,2,0,0,0,0,0,NA
266,1217,C1G0003,Running Memory,118,0,1.24,ARES_JSC1,1,1.27,118,2020-10-27,20:06,177,20,20,0,0,60,29,476,NA,476,139,NA,139,430,NA,NA,6,13,13,0,0,27,22,488,NA,488,162,NA,162,410,NA,NA,8,7,7,0,0,33,7,452,NA,452,90,NA,90,430,NA,NA,4,0,0,0,0,0,NA
267,1226,C1G0003,Running Memory,119,0,1.24,ARES_JSC1,1,1.27,119,2020-10-28,10:09,180,14,14,0,0,66,23,474,NA,474,144,NA,144,495,NA,NA,4,9,9,0,0,31,18,417,NA,417,110,NA,110,360,NA,NA,5,5,5,0,0,35,5,576,NA,576,153,NA,153,575,NA,NA,2,0,0,0,0,0,NA
268,1237,C1G0003,Running Memory,120,0,1.24,ARES_JSC1,1,1.27,120,2020-10-28,19:51,169,23,23,0,0,57,32,393,NA,393,107,NA,107,355,NA,NA,7,9,9,0,0,31,18,406,NA,406,129,NA,129,355,NA,NA,5,14,14,0,0,26,14,385,NA,385,94,NA,94,355,NA,NA,10,0,0,0,0,0,NA
269,1252,C1G0003,Running Memory,121,0,1.24,ARES_JSC1,1,1.27,121,2020-10-29,07:56,162,45,45,0,0,35,53,400,NA,400,68,NA,68,400,NA,NA,21,33,33,0,0,7,42,406,NA,406,65,NA,65,400,NA,NA,57,12,12,0,0,28,11,383,NA,383,74,NA,74,370,NA,NA,8,0,0,0,0,0,NA
270,1255,C1G0003,Running Memory,122,0,1.24,ARES_JSC1,1,1.27,122,2020-10-29,11:29,182,8,8,0,0,72,17,527,NA,527,130,NA,130,530,NA,NA,2,6,6,0,0,34,15,541,NA,541,145,NA,145,530,NA,NA,3,2,2,0,0,38,2,485,NA,485,91,NA,91,485,NA,NA,1,0,0,0,0,0,NA
271,1278,C1G0003,Running Memory,123,0,1.24,ARES_JSC1,1,1.27,123,2020-10-30,06:49,176,5,5,0,0,75,13,456,NA,456,131,NA,131,410,NA,NA,1,2,2,0,0,38,11,390,NA,390,84,NA,84,390,NA,NA,1,3,3,0,0,37,2,500,NA,500,153,NA,153,415,NA,NA,1,0,0,0,0,0,NA
272,1287,C1G0003,Running Memory,124,0,1.24,ARES_JSC1,1,1.27,124,2020-10-30,12:22,174,17,17,0,0,63,26,382,NA,382,100,NA,100,350,NA,NA,5,13,13,0,0,27,22,384,NA,384,112,NA,112,340,NA,NA,9,4,4,0,0,36,4,377,NA,377,53,NA,53,380,NA,NA,2,0,0,0,0,0,NA
273,1290,C1G0003,Running Memory,125,0,1.24,ARES_JSC1,1,1.27,125,2020-10-30,18:40,176,15,15,0,0,65,24,500,NA,500,113,NA,113,465,NA,NA,4,12,12,0,0,28,21,498,NA,498,118,NA,118,480,NA,NA,8,3,3,0,0,37,3,510,NA,510,112,NA,112,445,NA,NA,1,0,0,0,0,0,NA
274,1302,C1G0003,Running Memory,126,0,1.24,ARES_JSC1,1,1.27,126,2020-10-31,08:36,177,11,11,0,0,69,19,383,NA,383,138,NA,138,325,NA,NA,3,9,9,0,0,31,17,396,NA,396,149,NA,149,325,NA,NA,5,2,2,0,0,38,2,325,NA,325,63,NA,63,325,NA,NA,1,0,0,0,0,0,NA
275,1311,C1G0003,Running Memory,127,0,1.24,ARES_JSC1,1,1.27,127,2020-10-31,13:53,177,17,16,1,0,63,25,405,920,435,105,0,161,380,920,920,4,14,13,1,0,26,22,414,920,450,113,0,173,375,920,920,9,3,3,0,0,37,3,363,NA,363,60,NA,60,335,NA,NA,1,0,0,0,0,0,NA
276,1317,C1G0003,Running Memory,128,0,1.24,ARES_JSC1,1,1.27,128,2020-10-31,18:19,180,19,19,0,0,61,27,427,NA,427,152,NA,152,370,NA,NA,5,9,9,0,0,31,18,380,NA,380,130,NA,130,350,NA,NA,5,10,10,0,0,30,9,470,NA,470,164,NA,164,415,NA,NA,6,0,0,0,0,0,NA
277,1326,C1G0003,Running Memory,129,0,1.24,ARES_JSC1,1,1.27,129,2020-11-01,07:22,181,12,12,0,0,68,21,387,NA,387,96,NA,96,355,NA,NA,3,9,9,0,0,31,18,356,NA,356,85,NA,85,330,NA,NA,5,3,3,0,0,37,3,480,NA,480,72,NA,72,450,NA,NA,1,0,0,0,0,0,NA
278,1343,C1G0003,Running Memory,130,0,1.24,ARES_JSC1,1,1.27,130,2020-11-01,18:26,174,13,13,0,0,67,20,346,NA,346,48,NA,48,330,NA,NA,3,9,9,0,0,31,17,345,NA,345,52,NA,52,325,NA,NA,5,4,4,0,0,36,3,347,NA,347,44,NA,44,350,NA,NA,2,0,0,0,0,0,NA
279,1352,C1G0003,Running Memory,131,0,1.24,ARES_JSC1,1,1.27,131,2020-11-02,07:30,176,24,23,1,0,56,32,561,950,577,190,0,202,520,950,950,7,16,15,1,0,24,24,512,950,540,192,0,215,440,950,950,11,8,8,0,0,32,8,653,NA,653,157,NA,157,655,NA,NA,4,0,0,0,0,0,NA
280,1361,C1G0003,Running Memory,132,0,1.24,ARES_JSC1,1,1.27,132,2020-11-02,12:26,182,10,10,0,0,70,19,426,NA,426,163,NA,163,340,NA,NA,2,7,7,0,0,33,16,474,NA,474,175,NA,175,350,NA,NA,4,3,3,0,0,37,3,313,NA,313,23,NA,23,300,NA,NA,1,0,0,0,0,0,NA
281,1370,C1G0003,Running Memory,133,0,1.24,ARES_JSC1,1,1.27,133,2020-11-02,18:36,172,23,22,1,0,57,33,459,230,449,157,0,160,425,230,230,7,20,19,1,0,20,29,447,230,436,128,0,133,425,230,230,16,3,3,0,0,37,4,536,NA,536,317,NA,317,355,NA,NA,1,0,0,0,0,0,NA
282,1382,C1G0003,Running Memory,134,0,1.24,ARES_JSC1,1,1.27,134,2020-11-03,11:41,156,67,66,1,0,13,76,424,310,422,82,0,83,410,310,310,58,40,39,1,0,0,49,397,310,395,65,0,66,380,310,310,148,27,27,0,0,13,27,463,NA,463,90,NA,90,440,NA,NA,31,0,0,0,0,0,NA
283,1388,C1G0003,Running Memory,135,0,1.24,ARES_JSC1,1,1.27,135,2020-11-03,18:30,160,47,46,1,0,33,56,411,390,411,116,0,115,380,390,390,23,40,40,0,0,0,49,410,NA,410,108,NA,108,380,NA,NA,146,7,6,1,0,33,7,420,390,415,175,0,160,370,390,390,3,0,0,0,0,0,NA
284,1403,C1G0003,Running Memory,136,0,1.24,ARES_JSC1,1,1.27,136,2020-11-04,12:19,172,18,16,2,0,61,28,410,365,405,118,21,112,375,365,365,5,10,9,1,0,29,20,397,350,393,137,0,130,350,350,350,5,8,7,1,0,32,8,427,380,421,97,0,91,375,380,380,4,0,0,0,0,0,NA
285,1409,C1G0003,Running Memory,137,0,1.24,ARES_JSC1,1,1.27,137,2020-11-04,18:14,171,20,18,2,0,60,29,373,340,370,94,70,91,350,340,340,5,16,14,2,0,24,25,399,340,391,91,70,89,380,340,340,10,4,4,0,0,36,4,285,NA,285,36,NA,36,285,NA,NA,2,0,0,0,0,0,NA
286,1421,C1G0003,Running Memory,138,0,1.24,ARES_JSC1,1,1.27,138,2020-11-05,08:07,162,13,13,0,0,51,23,486,NA,486,175,NA,175,405,NA,NA,4,10,10,0,0,30,19,540,NA,540,165,NA,165,515,NA,NA,6,3,3,0,0,21,4,310,NA,310,10,NA,10,305,NA,NA,2,0,0,0,0,0,NA
287,1430,C1G0003,Running Memory,139,0,1.24,ARES_JSC1,1,1.27,139,2020-11-05,12:45,173,11,11,0,0,69,19,432,NA,432,137,NA,137,375,NA,NA,3,6,6,0,0,34,15,448,NA,448,142,NA,142,410,NA,NA,3,5,5,0,0,35,4,414,NA,414,145,NA,145,330,NA,NA,2,0,0,0,0,0,NA
288,1436,C1G0003,Running Memory,140,0,1.24,ARES_JSC1,1,1.27,140,2020-11-05,18:08,165,33,32,1,0,47,43,396,180,390,124,0,128,395,180,180,12,31,30,1,0,9,41,397,180,390,128,0,132,395,180,180,46,2,2,0,0,38,2,385,NA,385,63,NA,63,385,NA,NA,1,0,0,0,0,0,NA
289,1451,C1G0003,Running Memory,141,0,1.24,ARES_JSC1,1,1.27,141,2020-11-06,07:48,172,27,25,2,0,53,37,448,305,438,124,120,127,410,305,305,8,25,23,2,0,15,35,452,305,440,128,120,131,410,305,305,24,2,2,0,0,38,2,410,NA,410,56,NA,56,410,NA,NA,1,0,0,0,0,0,NA
290,1460,C1G0003,Running Memory,142,0,1.24,ARES_JSC1,1,1.27,142,2020-11-06,13:11,162,47,45,2,0,33,56,429,350,426,125,42,123,390,350,350,22,24,23,1,0,16,34,421,380,419,86,0,84,390,380,380,23,23,22,1,0,17,22,438,320,433,157,0,156,390,320,320,21,0,0,0,0,0,NA
291,1463,C1G0003,Running Memory,143,0,1.24,ARES_JSC1,1,1.27,143,2020-11-06,18:02,177,16,16,0,0,64,25,418,NA,418,149,NA,149,365,NA,NA,4,12,12,0,0,28,21,404,NA,404,143,NA,143,350,NA,NA,8,4,4,0,0,36,4,460,NA,460,182,NA,182,385,NA,NA,2,0,0,0,0,0,NA
292,1472,C1G0003,Running Memory,144,0,1.24,ARES_JSC1,1,1.27,144,2020-11-07,07:18,165,39,39,0,0,41,47,385,NA,385,119,NA,119,345,NA,NA,16,16,16,0,0,24,25,345,NA,345,49,NA,49,330,NA,NA,12,23,23,0,0,17,22,413,NA,413,144,NA,144,360,NA,NA,22,0,0,0,0,0,NA
293,1484,C1G0003,Running Memory,145,0,1.24,ARES_JSC1,1,1.27,145,2020-11-07,13:32,176,12,12,0,0,68,21,357,NA,357,78,NA,78,340,NA,NA,3,8,8,0,0,32,17,383,NA,383,81,NA,81,355,NA,NA,4,4,4,0,0,36,4,305,NA,305,36,NA,36,300,NA,NA,2,0,0,0,0,0,NA
294,1500,C1G0003,Running Memory,146,0,1.24,ARES_JSC1,1,1.27,146,2020-11-09,08:08,174,13,13,0,0,67,22,427,NA,427,166,NA,166,350,NA,NA,3,9,9,0,0,31,18,421,NA,421,152,NA,152,350,NA,NA,5,4,4,0,0,36,4,442,NA,442,217,NA,217,355,NA,NA,2,0,0,0,0,0,NA
295,1515,C1G0003,Running Memory,147,0,1.24,ARES_JSC1,1,1.27,147,2020-11-09,20:08,160,41,39,2,0,39,50,385,390,385,78,141,80,360,390,390,17,32,30,2,0,8,41,371,390,372,71,141,73,360,390,390,50,9,9,0,0,31,9,431,NA,431,90,NA,90,425,NA,NA,5,0,0,0,0,0,NA
296,101,C1G0003,Running Memory,4,0,1.24,ARES_JSC1,1,1.27,4,2020-01-01,00:04,151,80,80,0,0,0,88,447,NA,447,96,NA,96,435,NA,NA,134,40,40,0,0,0,49,430,NA,430,79,NA,79,420,NA,NA,139,40,40,0,0,0,39,465,NA,465,109,NA,109,460,NA,NA,129,0,0,0,0,0,NA
297,110,C1G0003,Running Memory,5,0,1.24,ARES_JSC1,1,1.27,5,2020-01-01,04:32,153,80,79,1,0,0,88,460,590,461,97,0,97,445,590,590,128,40,40,0,0,0,49,454,NA,454,90,NA,90,440,NA,NA,132,40,39,1,0,0,39,466,590,469,104,0,105,455,590,590,124,0,0,0,0,0,NA
298,119,C1G0003,Running Memory,6,0,1.24,ARES_JSC1,1,1.27,6,2020-01-01,10:12,154,80,78,2,0,0,88,485,750,491,124,268,133,460,750,750,118,40,39,1,0,0,49,482,560,484,120,0,119,445,560,560,120,40,39,1,0,0,39,487,940,499,130,0,146,460,940,940,117,0,0,0,0,0,NA
299,80,C1G0003,Running Memory,1,0,1.24,ARES_JSC1,1,1.27,1,2020-01-02,14:30,158,80,79,1,0,0,88,505,500,505,124,0,123,485,500,500,117,40,39,1,0,0,49,497,500,497,145,0,143,440,500,500,117,40,40,0,0,0,39,513,NA,513,101,NA,101,505,NA,NA,116,0,0,0,0,0,NA
300,83,C1G0003,Running Memory,2,0,1.24,ARES_JSC1,1,1.27,2,2020-01-02,21:58,158,80,79,1,0,0,88,492,470,492,108,0,107,470,470,470,120,40,40,0,0,0,49,491,NA,491,111,NA,111,470,NA,NA,122,40,39,1,0,0,39,493,470,493,106,0,105,465,470,470,118,0,0,0,0,0,NA
301,95,C1G0003,Running Memory,3,0,1.24,ARES_JSC1,1,1.27,3,2020-01-03,03:18,157,80,80,0,0,0,88,476,NA,476,93,NA,93,460,NA,NA,125,40,40,0,0,0,49,503,NA,503,98,NA,98,495,NA,NA,119,40,40,0,0,0,39,449,NA,449,81,NA,81,440,NA,NA,133,0,0,0,0,0,NA
